customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01660,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,20.22,747.61,No
CUST-01661,Male,1,No,Yes,32,Yes,No,DSL,No,Yes,No,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),51.97,1643.69,No
CUST-01662,Female,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,No,Mailed check,23.86,693.18,No
CUST-01663,Male,0,Yes,No,28,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,50.87,1393.74,No
CUST-01664,Male,0,No,No,68,Yes,No phone service,No,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,24.36,1639.21,Yes
CUST-01665,Female,0,Yes,No,69,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),35.12,2416.97,No
CUST-01666,Female,0,Yes,No,30,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),59.89,1721.13,Yes
CUST-01667,Male,0,Yes,No,30,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,70.52,1973.3,No
CUST-01668,Male,0,Yes,Yes,45,Yes,Yes,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,40.15,1684.25,Yes
CUST-01669,Female,0,Yes,No,51,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,One year,No,Bank transfer (automatic),92.72,4435.05,No
CUST-01670,Female,0,Yes,No,9,Yes,No phone service,No,No,No internet service,Yes,Yes,Yes,No,One year,No,Mailed check,78.22,676.71,Yes
CUST-01671,Male,0,No,Yes,40,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,88.56,3361.82,No
CUST-01672,Female,0,Yes,No,2,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,92.74,179.06,Yes
CUST-01673,Male,0,No,No,58,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,92.15,4831.24,Yes
CUST-01674,Male,1,No,No,51,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),113.5,5270.94,No
CUST-01675,Male,0,Yes,Yes,33,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No,Yes,One year,No,Mailed check,42.2,1389.33,No
CUST-01676,Male,0,No,No,48,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,45.56,2185.87,No
CUST-01677,Male,0,No,Yes,27,No,Yes,DSL,Yes,No,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),27.61,726.58,No
CUST-01678,Female,0,Yes,No,12,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),78.44,871.29,No
CUST-01679,Female,0,Yes,Yes,68,Yes,No phone service,DSL,No internet service,No,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),58.31,3946.6,No
CUST-01680,Female,0,Yes,Yes,66,Yes,No phone service,No,Yes,No,No,No,No,No,One year,Yes,Electronic check,68.61,4172.2,No
CUST-01681,Female,0,No,No,60,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,Yes,Two year,No,Mailed check,35.32,2062.28,No
CUST-01682,Male,0,No,No,59,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),84.2,4528.28,No
CUST-01683,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),81.14,5480.38,No
CUST-01684,Male,0,Yes,Yes,23,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,45.01,1010.33,Yes
CUST-01685,Male,0,No,No,62,Yes,No,No,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,65.47,4002.17,No
CUST-01686,Female,0,No,No,60,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),109.22,6379.09,Yes
CUST-01687,Male,0,No,No,22,Yes,No phone service,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),96.9,2115.49,Yes
CUST-01688,Male,0,No,Yes,29,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,41.15,1136.18,Yes
CUST-01689,Female,0,Yes,No,59,Yes,No,DSL,No,No,Yes,No,No internet service,Yes,Two year,No,Credit card (automatic),107.64,6145.9,No
CUST-01690,Female,0,No,Yes,17,Yes,No phone service,DSL,No internet service,No,No,No,No internet service,No,One year,No,Mailed check,24.87,396.14,No
CUST-01691,Female,0,No,Yes,55,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,60.22,2984.33,Yes
CUST-01692,Female,0,No,No,52,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),26.17,1327.73,Yes
CUST-01693,Male,0,No,No,6,Yes,No phone service,No,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,112.27,664.85,Yes
CUST-01694,Male,1,Yes,No,68,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),22.15,1381.78,No
CUST-01695,Female,0,Yes,No,71,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,33.43,2142.97,No
CUST-01696,Male,0,No,No,51,No,No,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,111.33,5203.45,No
CUST-01697,Male,0,No,No,3,No,No,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Two year,No,Electronic check,77.38,229.71,Yes
CUST-01698,Male,0,Yes,No,33,No,No phone service,No,No,No internet service,Yes,No,No,No,One year,Yes,Electronic check,99.11,3040.22,No
CUST-01699,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),19.67,1235.06,No
CUST-01700,Male,0,No,Yes,32,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,60.75,1752.44,No
CUST-01701,Female,1,No,No,68,Yes,No,No,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,118.42,7486.51,Yes
CUST-01702,Male,0,Yes,No,37,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,77.14,2773.02,No
CUST-01703,Male,0,Yes,Yes,25,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),104.67,2606.04,Yes
CUST-01704,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,No,One year,No,Credit card (automatic),116.28,0.0,Yes
CUST-01705,Female,0,Yes,Yes,3,No,Yes,No,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,87.87,243.59,Yes
CUST-01706,Male,0,Yes,No,38,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,51.42,1932.09,No
CUST-01707,Female,0,Yes,Yes,53,No,No phone service,No,No internet service,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,49.48,2583.76,No
CUST-01708,Female,0,No,No,32,Yes,No phone service,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,25.27,754.31,No
CUST-01709,Female,0,Yes,No,32,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),61.63,1788.51,No
CUST-01710,Male,0,Yes,Yes,71,Yes,No phone service,No,Yes,Yes,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),111.37,7900.94,No
CUST-01711,Male,0,Yes,No,19,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,66.76,1227.94,Yes
CUST-01712,Male,0,Yes,No,15,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,110.92,1651.58,No
CUST-01713,Male,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Credit card (automatic),101.35,1893.6,Yes
CUST-01714,Female,0,No,No,44,Yes,No phone service,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),118.39,5025.63,Yes
CUST-01715,Female,0,Yes,No,61,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,114.66,6766.59,No
CUST-01716,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.06,2667.46,No
CUST-01717,Male,1,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Mailed check,106.86,4378.22,No
CUST-01718,Female,0,No,Yes,11,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,94.3,944.84,No
CUST-01719,Male,0,No,Yes,64,Yes,Yes,No,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),89.75,5532.11,No
CUST-01720,Female,1,No,Yes,72,Yes,No,No,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),90.99,6116.56,No
CUST-01721,Male,0,No,No,2,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,91.55,179.65,Yes
CUST-01722,Male,0,Yes,No,8,Yes,No,DSL,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,56.7,442.45,No
CUST-01723,Female,0,Yes,Yes,50,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,61.2,3027.11,No
CUST-01724,Female,0,Yes,Yes,15,Yes,No phone service,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),48.0,672.75,No
CUST-01725,Female,0,Yes,No,2,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),33.12,60.84,Yes
CUST-01726,Female,0,Yes,Yes,23,Yes,No,No,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),64.76,1343.78,No
CUST-01727,Male,0,No,Yes,72,Yes,No phone service,No,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,109.79,7316.37,No
CUST-01728,Female,0,Yes,Yes,12,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,84.43,949.04,Yes
CUST-01729,Female,0,Yes,No,1,No,No,DSL,No internet service,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),23.73,23.6,No
CUST-01730,Female,0,No,No,70,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),100.74,6693.13,No
CUST-01731,Male,0,No,No,20,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,113.41,2167.59,No
CUST-01732,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),102.6,1824.66,Yes
CUST-01733,Female,1,No,No,46,Yes,No phone service,No,No,Yes,No internet service,Yes,Yes,No internet service,One year,No,Mailed check,92.21,4192.91,Yes
CUST-01734,Male,1,No,No,21,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),33.31,666.49,No
CUST-01735,Female,0,No,No,32,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),53.6,1563.18,No
CUST-01736,Male,1,No,No,31,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,75.66,2174.36,Yes
CUST-01737,Male,0,Yes,Yes,63,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.84,1539.51,No
CUST-01738,Male,1,No,Yes,38,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),28.84,1068.65,Yes
CUST-01739,Male,0,Yes,No,71,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,113.29,7811.68,No
CUST-01740,Female,0,Yes,No,41,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,89.67,3545.11,No
CUST-01741,Female,0,No,No,8,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,No,One year,Yes,Electronic check,46.06,364.07,Yes
CUST-01742,Female,0,No,No,24,Yes,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,51.39,1209.02,Yes
CUST-01743,Male,0,No,No,1,Yes,No phone service,No,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),57.21,57.11,Yes
CUST-01744,Female,0,Yes,Yes,18,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,25.66,456.76,No
CUST-01745,Female,0,No,No,19,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Two year,No,Mailed check,93.4,1631.86,Yes
CUST-01746,Female,0,No,No,69,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),36.04,2252.41,No
CUST-01747,Male,0,No,No,16,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),100.12,1508.13,Yes
CUST-01748,Male,0,No,No,67,Yes,No,No,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.28,6719.52,No
CUST-01749,Male,0,No,No,2,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),83.12,160.31,No
CUST-01750,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),96.53,4472.97,Yes
CUST-01751,Female,0,No,No,25,Yes,No,No,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,35.53,875.8,Yes
CUST-01752,Female,0,No,Yes,55,Yes,No,No,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),76.75,3938.11,No
CUST-01753,Male,0,No,No,63,No,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,87.03,5438.54,Yes
CUST-01754,Male,1,Yes,No,7,Yes,Yes,No,No internet service,Yes,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),85.48,566.74,No
CUST-01755,Female,0,No,No,36,Yes,No phone service,No,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.96,971.82,No
CUST-01756,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,Two year,No,Mailed check,53.13,1265.63,No
CUST-01757,Male,1,Yes,No,44,Yes,No,No,No internet service,No internet service,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),51.15,2048.57,No
CUST-01758,Male,0,No,No,3,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),76.4,207.29,No
CUST-01759,Male,0,No,No,36,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,96.05,3358.91,No
CUST-01760,Female,0,No,No,70,No,No,DSL,Yes,Yes,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),76.2,4903.18,No
CUST-01761,Male,0,Yes,No,32,Yes,No,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),94.99,2990.63,Yes
CUST-01762,Male,0,Yes,No,30,No,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.09,780.72,No
CUST-01763,Male,0,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),107.57,5246.68,No
CUST-01764,Male,0,Yes,No,11,Yes,No,No,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,72.73,785.68,Yes
CUST-01765,Female,1,Yes,No,10,Yes,No,DSL,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.82,206.55,Yes
CUST-01766,Female,0,Yes,Yes,71,Yes,No phone service,No,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),83.61,5698.56,Yes
CUST-01767,Male,0,No,Yes,31,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),70.77,2048.25,No
CUST-01768,Male,0,No,Yes,56,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,40.48,2050.63,No
CUST-01769,Male,0,Yes,No,37,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),95.97,3327.25,Yes
CUST-01770,Male,0,No,No,59,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,113.22,6358.2,No
CUST-01771,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,One year,No,Credit card (automatic),50.91,825.81,No
CUST-01772,Male,0,Yes,Yes,55,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,68.38,3600.79,No
CUST-01773,Female,0,Yes,No,13,Yes,No phone service,No,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),31.07,399.59,No
CUST-01774,Male,0,No,Yes,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,112.84,3328.45,No
CUST-01775,Female,0,Yes,No,9,Yes,No,No,No,No,No,No,No internet service,No internet service,One year,No,Mailed check,50.52,451.35,No
CUST-01776,Female,0,Yes,No,63,Yes,No,DSL,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.87,2170.52,No
CUST-01777,Male,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,66.8,4134.94,No
CUST-01778,Female,0,Yes,No,61,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,One year,No,Electronic check,22.41,1345.18,No
CUST-01779,Female,0,No,Yes,67,Yes,No,No,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,43.79,2716.16,No
CUST-01780,Female,0,No,No,42,No,No,No,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.9,1041.39,No
CUST-01781,Female,0,No,No,58,Yes,No,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),30.99,1692.56,No
CUST-01782,Female,1,No,No,51,No,No,No,No,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),29.44,1372.5,No
